user_id,books_rated
8335,88
8336,126
8337,169
8338,105
8339,132
8340,184
8341,110
8342,125
8343,119
8344,119
8345,157
8346,84
8347,95
8348,159
8349,101
8350,106
8351,107
8352,166
8353,130
8354,127
8355,106
8356,122
8357,101
8358,86
8359,103
8360,93
8361,97
8362,155
8363,129
8364,131
8365,130
8366,111
8367,89
8368,119
8369,115
8370,186
8371,165
8372,85
8373,121
8374,95
8375,124
8376,117
8377,51
8378,127
8379,120
8380,128
8381,108
8382,151
8383,84
8384,50
8385,81
8386,114
8387,100
8388,176
8389,123
8390,144
8391,111
8392,111
8393,59
8394,113
8395,113
8396,109
8397,139
8398,132
8399,144
8400,167
8401,131
8402,83
8403,162
8404,120
8405,119
8406,145
8407,165
8408,158
8409,110
8410,168
8411,96
8412,139
8413,107
8414,103
8415,128
8416,111
8417,106
8418,89
8419,119
8420,109
8421,36
8422,171
8423,144
8424,110
8425,108
8426,125
8427,47
8428,135
8429,143
8430,97
8431,124
8432,95
8433,93
8434,90
8435,110
8436,149
8437,104
8438,128
8439,131
8440,179
8441,150
8442,114
8443,100
8444,171
8445,82
8446,89
8447,121
8448,108
8449,169
8450,119
8451,95
8452,109
8453,90
8454,181
8455,111
8456,145
8457,123
8458,151
8459,119
8460,158
8461,98
8462,114
8463,163
8464,85
8465,162
8466,116
8467,105
8468,142
8469,154
8470,109
8471,131
8472,126
8473,104
8474,37
8475,106
8476,130
8477,137
8478,125
8479,95
8480,96
8481,113
8482,106
8483,162
8484,190
8485,121
8486,90
8487,126
8488,160
8489,124
8490,108
8491,140
8492,116
8493,106
8494,96
8495,127
8496,105
8497,126
8498,160
8499,123
8500,142
8501,153
8502,117
8503,116
8504,128
8505,136
8506,130
8507,143
8508,117
8509,110
8510,191
8511,107
8512,93
8513,98
8514,106
8515,100
8516,102
8517,102
8518,135
8519,178
8520,77
8521,95
8522,129
8523,96
8524,98
8525,117
8526,178
8527,103
8528,84
8529,149
8530,96
8531,91
8532,96
8533,71
8534,90
8535,135
8536,130
8537,153
8538,104
8539,131
8540,114
8541,149
8542,131
8543,138
8544,122
8545,107
8546,145
8547,129
8548,124
8549,104
8550,126
8551,143
8552,44
8553,129
8554,95
8555,142
8556,92
8557,150
8558,125
8559,102
8560,126
8561,112
8562,100
8563,122
8564,155
8565,171
8566,156
8567,102
8568,105
8569,176
8570,160
8571,64
8572,161
8573,86
8574,124
8575,138
8576,89
8577,138
8578,128
8579,181
8580,101
8581,106
8582,108
8583,110
8584,118
8585,133
8586,116
8587,145
8588,81
8589,125
8590,145
8591,144
8592,146
8593,131
8594,96
8595,111
8596,117
8597,123
8598,120
8599,148
8600,103
8601,97
8602,133
8603,132
8604,106
8605,119
8606,98
8607,123
8608,162
8609,156
8610,98
8611,92
8612,178
8613,145
8614,131
8615,129
8616,104
8617,93
8618,125
8619,101
8620,111
8621,140
8622,144
8623,130
8624,117
8625,112
8626,162
8627,78
8628,134
8629,153
8630,68
8631,90
8632,150
8633,102
8634,130
8635,133
8636,78
8637,79
8638,112
8639,164
8640,127
8641,173
8642,128
8643,145
8644,92
8645,82
8646,136
8647,156
8648,107
8649,120
8650,146
8651,114
8652,127
8653,90
8654,95
8655,76
8656,108
8657,97
8658,133
8659,104
8660,45
8661,98
8662,114
8663,113
8664,94
8665,151
8666,84
8667,125
8668,125
8669,182
8670,113
8671,103
8672,147
8673,132
8674,99
8675,153
8676,110
8677,102
8678,116
8679,136
8680,122
8681,137
8682,154
8683,92
8684,71
8685,134
8686,111
8687,85
8688,105
8689,96
8690,86
8691,167
8692,141
8693,123
8694,149
8695,101
8696,169
8697,134
8698,131
8699,162
8700,118
8701,127
8702,118
8703,134
8704,49
8705,102
8706,115
8707,107
8708,128
8709,138
8710,184
8711,139
8712,132
8713,127
8714,135
8715,112
8716,86
8717,106
8718,96
8719,131
8720,111
8721,123
8722,129
8723,85
8724,108
8725,105
8726,110
8727,100
8728,97
8729,126
8730,125
8731,95
8732,149
8733,117
8734,116
8735,128
8736,122
8737,77
8738,117
8739,86
8740,125
8741,93
8742,105
8743,106
8744,155
8745,128
8746,103
8747,105
8748,120
8749,177
8750,152
8751,119
8752,102
8753,122
8754,120
8755,139
8756,132
8757,122
8758,111
8759,128
8760,100
8761,141
8762,60
8763,76
8764,133
8765,101
8766,91
8767,153
8768,149
8769,117
8770,158
8771,77
8772,137
8773,94
8774,130
8775,117
8776,121
8777,97
8778,125
8779,160
8780,93
8781,141
8782,108
8783,103
8784,100
8785,133
8786,98
8787,130
8788,110
8789,148
8790,143
8791,111
8792,142
8793,126
8794,86
8795,145
8796,101
8797,150
8798,152
8799,83
8800,123
8801,113
8802,147
8803,102
8804,132
8805,162
8806,151
8807,141
8808,109
8809,142
8810,123
8811,37
8812,110
8813,144
8814,82
8815,106
8816,150
8817,82
8818,89
8819,159
8820,167
8821,121
8822,99
8823,139
8824,118
8825,115
8826,136
8827,98
8828,169
8829,105
8830,132
8831,164
8832,113
8833,173
8834,86
8835,163
8836,105
8837,116
8838,117
8839,104
8840,105
8841,111
8842,126
8843,124
8844,128
8845,98
8846,110
8847,113
8848,98
8849,96
8850,97
8851,114
8852,143
8853,81
8854,85
8855,102
8856,87
8857,115
8858,132
8859,128
8860,130
8861,158
8862,147
8863,144
8864,120
8865,141
8866,139
8867,109
8868,91
8869,103
8870,112
8871,151
8872,117
8873,108
8874,121
8875,128
8876,76
8877,111
8878,116
8879,122
8880,99
8881,74
8882,131
8883,136
8884,94
8885,148
8886,137
8887,149
8888,114
8889,99
8890,106
8891,152
8892,134
8893,88
8894,145
8895,127
8896,147
8897,118
8898,128
8899,151
8900,123
8901,130
8902,133
8903,83
8904,114
8905,132
8906,67
8907,115
8908,115
8909,179
8910,124
8911,46
8912,169
8913,118
8914,127
8915,163
8916,96
8917,128
8918,109
8919,158
8920,120
8921,131
8922,100
8923,144
8924,101
8925,98
8926,138
8927,100
8928,118
8929,134
8930,80
8931,112
8932,113
8933,115
8934,84
8935,77
8936,100
8937,113
8938,138
8939,129
8940,124
8941,114
8942,102
8943,110
8944,129
8945,102
8946,153
8947,119
8948,124
8949,143
8950,107
8951,124
8952,94
8953,93
8954,106
8955,108
8956,141
8957,102
8958,126
8959,178
8960,105
8961,92
8962,160
8963,102
8964,110
8965,112
8966,131
8967,96
8968,114
8969,151
8970,126
8971,108
8972,126
8973,139
8974,135
8975,91
8976,123
8977,73
8978,133
8979,102
8980,113
8981,103
8982,143
8983,110
8984,104
8985,99
8986,98
8987,116
8988,115
8989,110
8990,140
8991,77
8992,101
8993,97
8994,137
8995,98
8996,111
8997,129
8998,105
8999,162
9000,65
9001,125
9002,88
9003,98
9004,142
9005,98
9006,86
9007,144
9008,134
9009,126
9010,161
9011,190
9012,132
9013,114
9014,126
9015,116
9016,111
9017,130
9018,115
9019,115
9020,116
9021,110
9022,120
9023,101
9024,141
9025,101
9026,146
9027,97
9028,107
9029,120
9030,133
9031,144
9032,137
9033,93
9034,108
9035,122
9036,109
9037,104
9038,133
9039,88
9040,143
9041,87
9042,59
9043,115
9044,152
9045,103
9046,161
9047,53
9048,104
9049,134
9050,130
9051,64
9052,155
9053,122
9054,112
9055,100
9056,122
9057,174
9058,91
9059,163
9060,114
9061,113
9062,130
9063,98
9064,141
9065,131
9066,108
9067,132
9068,122
9069,113
9070,101
9071,119
9072,122
9073,111
9074,90
9075,102
9076,129
9077,154
9078,158
9079,134
9080,85
9081,85
9082,105
9083,81
9084,142
9085,146
9086,107
9087,72
9088,114
9089,157
9090,130
9091,125
9092,132
9093,143
9094,147
9095,112
9096,141
9097,70
9098,104
9099,89
9100,145
9101,117
9102,163
9103,156
9104,132
9105,114
9106,101
9107,90
9108,159
9109,138
9110,164
9111,119
9112,134
9113,111
9114,134
9115,111
9116,122
9117,100
9118,96
9119,88
9120,124
9121,119
9122,119
9123,157
9124,109
9125,187
9126,95
9127,114
9128,142
9129,106
9130,89
9131,157
9132,50
9133,116
9134,117
9135,157
9136,108
9137,141
9138,130
9139,51
9140,112
9141,106
9142,146
9143,130
9144,102
9145,171
9146,68
9147,103
9148,86
9149,131
9150,114
9151,113
9152,108
9153,142
9154,101
9155,140
9156,130
9157,100
9158,111
9159,113
9160,69
9161,85
9162,127
9163,95
9164,107
9165,180
9166,98
9167,89
9168,109
9169,98
9170,51
9171,88
9172,87
9173,96
9174,154
9175,120
9176,167
9177,112
9178,130
9179,105
9180,98
9181,125
9182,91
9183,101
9184,119
9185,100
9186,93
9187,114
9188,140
9189,111
9190,99
9191,47
9192,124
9193,160
9194,95
9195,178
9196,92
9197,34
9198,116
9199,133
9200,88
9201,144
9202,122
9203,107
9204,123
9205,116
9206,112
9207,128
9208,89
9209,97
9210,136
9211,114
9212,125
9213,94
9214,156
9215,143
9216,122
9217,134
9218,112
9219,85
9220,105
9221,86
9222,116
9223,122
9224,102
9225,113
9226,140
9227,93
9228,159
9229,148
9230,108
9231,85
9232,104
9233,127
9234,149
9235,149
9236,135
9237,105
9238,110
9239,122
9240,125
9241,94
9242,95
9243,95
9244,183
9245,85
9246,190
9247,132
9248,98
9249,102
9250,130
9251,170
9252,117
9253,90
9254,109
9255,124
9256,26
9257,178
9258,85
9259,111
9260,129
9261,105
9262,113
9263,115
9264,99
9265,110
9266,114
9267,135
9268,100
9269,127
9270,114
9271,96
9272,105
9273,121
9274,89
9275,104
9276,132
9277,129
9278,124
9279,110
9280,75
9281,105
9282,58
9283,54
9284,119
9285,171
9286,128
9287,98
9288,85
9289,164
9290,113
9291,124
9292,109
9293,95
9294,88
9295,128
9296,133
9297,133
9298,108
9299,119
9300,71
9301,96
9302,138
9303,141
9304,111
9305,123
9306,142
9307,120
9308,122
9309,170
9310,83
9311,128
9312,47
9313,113
9314,130
9315,156
9316,92
9317,120
9318,145
9319,92
9320,107
9321,120
9322,157
9323,120
9324,124
9325,70
9326,77
9327,97
9328,105
9329,160
9330,159
9331,101
9332,111
9333,71
9334,106
9335,95
9336,107
9337,88
9338,101
9339,97
9340,157
9341,94
9342,105
9343,113
9344,160
9345,104
9346,138
9347,109
9348,109
9349,142
9350,123
9351,114
9352,108
9353,113
9354,115
9355,108
9356,126
9357,173
9358,123
9359,101
9360,166
9361,132
9362,113
9363,106
9364,113
9365,150
9366,148
9367,104
9368,117
9369,161
9370,101
9371,94
9372,126
9373,89
9374,138
9375,123
9376,98
9377,112
9378,89
9379,147
9380,129
9381,88
9382,174
9383,120
9384,175
9385,116
9386,138
9387,99
9388,148
9389,125
9390,108
9391,106
9392,143
9393,77
9394,84
9395,138
9396,104
9397,88
9398,55
9399,167
9400,35
9401,75
9402,67
9403,160
9404,83
9405,115
9406,106
9407,94
9408,91
9409,155
9410,116
9411,124
9412,101
9413,163
9414,142
9415,97
9416,99
9417,88
9418,121
9419,91
9420,100
9421,104
9422,148
9423,68
9424,87
9425,153
9426,67
9427,130
9428,134
9429,109
9430,95
9431,121
9432,83
9433,149
9434,100
9435,147
9436,94
9437,150
9438,112
9439,102
9440,163
9441,94
9442,67
9443,96
9444,108
9445,117
9446,82
9447,109
9448,132
9449,135
9450,77
9451,135
9452,99
9453,125
9454,134
9455,139
9456,140
9457,130
9458,104
9459,135
9460,116
9461,115
9462,98
9463,138
9464,100
9465,130
9466,140
9467,146
9468,147
9469,92
9470,111
9471,32
9472,155
9473,115
9474,171
9475,86
9476,133
9477,138
9478,124
9479,157
9480,107
9481,116
9482,106
9483,133
9484,134
9485,138
9486,115
9487,99
9488,104
9489,164
9490,105
9491,107
9492,113
9493,102
9494,95
9495,126
9496,156
9497,84
9498,116
9499,119
9500,141
9501,103
9502,102
9503,111
9504,84
9505,119
9506,120
9507,112
9508,107
9509,166
9510,94
9511,122
9512,133
9513,81
9514,125
9515,103
9516,109
9517,99
9518,102
9519,98
9520,156
9521,114
9522,117
9523,86
9524,102
9525,118
9526,167
9527,136
9528,130
9529,113
9530,113
9531,115
9532,112
9533,73
9534,118
9535,135
9536,43
9537,118
9538,121
9539,107
9540,136
9541,98
9542,123
9543,109
9544,112
9545,115
9546,115
9547,113
9548,130
9549,120
9550,127
9551,78
9552,113
9553,100
9554,110
9555,116
9556,67
9557,148
9558,96
9559,118
9560,128
9561,175
9562,138
9563,135
9564,134
9565,68
9566,147
9567,148
9568,130
9569,108
9570,81
9571,132
9572,142
9573,124
9574,121
9575,118
9576,114
9577,118
9578,116
9579,102
9580,108
9581,114
9582,85
9583,112
9584,146
9585,118
9586,138
9587,163
9588,140
9589,83
9590,152
9591,101
9592,87
9593,87
9594,104
9595,161
9596,131
9597,154
9598,126
9599,142
9600,136
9601,81
9602,87
9603,98
9604,129
9605,135
9606,107
9607,145
9608,133
9609,96
9610,139
9611,134
9612,163
9613,122
9614,81
9615,125
9616,76
9617,115
9618,115
9619,105
9620,116
9621,97
9622,81
9623,96
9624,136
9625,111
9626,123
9627,70
9628,137
9629,143
9630,131
9631,96
9632,121
9633,106
9634,129
9635,95
9636,113
9637,95
9638,146
9639,99
9640,63
9641,104
9642,110
9643,104
9644,119
9645,102
9646,146
9647,124
9648,150
9649,111
9650,119
9651,101
9652,101
9653,100
9654,158
9655,109
9656,152
9657,92
9658,94
9659,111
9660,105
9661,151
9662,103
9663,119
9664,95
9665,142
9666,119
9667,86
9668,196
9669,95
9670,139
9671,115
9672,167
9673,147
9674,124
9675,138
9676,101
9677,106
9678,124
9679,97
9680,111
9681,148
9682,128
9683,110
9684,123
9685,136
9686,100
9687,96
9688,126
9689,104
9690,98
9691,148
9692,128
9693,105
9694,93
9695,100
9696,155
9697,99
9698,157
9699,113
9700,155
9701,153
9702,138
9703,119
9704,124
9705,136
9706,97
9707,78
9708,106
9709,94
9710,151
9711,144
9712,102
9713,129
9714,144
9715,130
9716,159
9717,72
9718,115
9719,115
9720,108
9721,92
9722,182
9723,130
9724,87
9725,101
9726,139
9727,29
9728,101
9729,125
9730,107
9731,195
9732,104
9733,164
9734,127
9735,155
9736,127
9737,146
9738,94
9739,115
9740,101
9741,113
9742,116
9743,127
9744,116
9745,104
9746,133
9747,162
9748,109
9749,103
9750,96
9751,157
9752,169
9753,91
9754,115
9755,115
9756,109
9757,117
9758,102
9759,148
9760,110
9761,101
9762,117
9763,86
9764,93
9765,107
9766,30
9767,123
9768,155
9769,118
9770,115
9771,183
9772,84
9773,94
9774,118
9775,52
9776,103
9777,115
9778,140
9779,102
9780,128
9781,71
9782,118
9783,160
9784,146
9785,105
9786,102
9787,174
9788,126
9789,135
9790,117
9791,106
9792,91
9793,109
9794,114
9795,145
9796,116
9797,159
9798,87
9799,123
9800,119
9801,165
9802,122
9803,127
9804,180
9805,175
9806,196
9807,126
9808,158
9809,164
9810,95
9811,146
9812,100
9813,68
9814,104
9815,122
9816,93
9817,97
9818,124
9819,101
9820,146
9821,81
9822,118
9823,98
9824,86
9825,80
9826,153
9827,129
9828,87
9829,143
9830,172
9831,137
9832,146
9833,120
9834,118
9835,107
9836,80
9837,121
9838,112
9839,66
9840,141
9841,162
9842,102
9843,179
9844,108
9845,102
9846,125
9847,153
9848,118
9849,117
9850,104
9851,63
9852,97
9853,115
9854,71
9855,124
9856,104
9857,138
9858,157
9859,89
9860,134
9861,141
9862,118
9863,136
9864,90
9865,83
9866,130
9867,112
9868,103
9869,123
9870,129
9871,130
9872,145
9873,122
9874,106
9875,80
9876,123
9877,109
9878,95
9879,124
9880,132
9881,46
9882,157
9883,96
9884,99
9885,112
9886,126
9887,116
9888,105
9889,112
9890,152
9891,106
9892,94
9893,77
9894,94
9895,109
9896,165
9897,117
9898,105
9899,93
9900,112
9901,86
9902,99
9903,113
9904,137
9905,117
9906,82
9907,146
9908,105
9909,162
9910,95
9911,144
9912,110
9913,146
9914,152
9915,105
9916,154
9917,120
9918,155
9919,176
9920,110
9921,134
9922,102
9923,123
9924,144
9925,102
9926,124
9927,140
9928,120
9929,87
9930,130
9931,120
9932,111
9933,117
9934,113
9935,87
9936,120
9937,139
9938,97
9939,75
9940,102
9941,130
9942,99
9943,154
9944,83
9945,85
9946,132
9947,113
9948,140
9949,131
9950,115
9951,117
9952,115
9953,114
9954,96
9955,108
9956,126
9957,136
9958,97
9959,95
9960,106
9961,94
9962,119
9963,113
9964,97
9965,141
9966,71
9967,112
9968,129
9969,156
9970,146
9971,171
9972,103
9973,127
9974,111
9975,104
9976,91
9977,108
9978,107
9979,103
9980,105
9981,147
9982,104
9983,146
9984,115
9985,160
9986,159
9987,118
9988,125
9989,107
9990,162
9991,81
9992,127
9993,114
9994,112
9995,156
9996,106
9997,138
9998,125
9999,121
10000,128
10001,120
10002,91
10003,105
10004,92
10005,102
10006,102
10007,146
10008,170
10009,95
10010,106
10011,156
10012,149
10013,126
10014,112
10015,113
10016,131
10017,145
10018,137
10019,107
10020,123
10021,87
10022,112
10023,132
10024,101
10025,142
10026,130
10027,119
10028,121
10029,142
10030,120
10031,123
10032,110
10033,108
10034,99
10035,107
10036,102
10037,92
10038,89
10039,73
10040,80
10041,107
10042,106
10043,145
10044,100
10045,105
10046,111
10047,134
10048,166
10049,101
10050,140
10051,104
10052,43
10053,102
10054,106
10055,87
10056,146
10057,117
10058,149
10059,130
10060,146
10061,97
10062,144
10063,130
10064,81
10065,89
10066,117
10067,119
10068,117
10069,79
10070,109
10071,152
10072,74
10073,130
10074,75
10075,110
10076,113
10077,111
10078,126
10079,85
10080,110
10081,123
10082,121
10083,113
10084,126
10085,83
10086,151
10087,177
10088,103
10089,130
10090,136
10091,121
10092,99
10093,79
10094,137
10095,82
10096,91
10097,146
10098,129
10099,119
10100,130
10101,109
10102,142
10103,103
10104,127
10105,111
10106,151
10107,133
10108,108
10109,67
10110,164
10111,187
10112,128
10113,109
10114,148
10115,115
10116,50
10117,110
10118,95
10119,110
10120,178
10121,117
10122,111
10123,122
10124,109
10125,109
10126,106
10127,54
10128,133
10129,88
10130,103
10131,108
10132,124
10133,162
10134,143
10135,112
10136,155
10137,91
10138,90
10139,135
10140,188
10141,119
10142,160
10143,117
10144,91
10145,143
10146,189
10147,110
10148,106
10149,120
10150,133
10151,106
10152,123
10153,136
10154,49
10155,124
10156,145
10157,133
10158,100
10159,97
10160,96
10161,102
10162,133
10163,100
10164,104
10165,94
10166,93
10167,81
10168,143
10169,159
10170,118
10171,105
10172,111
10173,103
10174,132
10175,114
10176,130
10177,111
10178,108
10179,115
10180,99
10181,169
10182,77
10183,94
10184,130
10185,119
10186,113
10187,114
10188,107
10189,96
10190,149
10191,113
10192,139
10193,98
10194,96
10195,106
10196,114
10197,88
10198,111
10199,104
10200,153
10201,106
10202,138
10203,91
10204,158
10205,102
10206,107
10207,112
10208,97
10209,126
10210,120
10211,146
10212,95
10213,84
10214,141
10215,111
10216,110
10217,119
10218,140
10219,125
10220,135
10221,108
10222,58
10223,122
10224,146
10225,146
10226,147
10227,80
10228,169
10229,74
10230,62
10231,157
10232,84
10233,120
10234,93
10235,53
10236,154
10237,101
10238,111
10239,146
10240,124
10241,152
10242,101
10243,109
10244,97
10245,120
10246,183
10247,33
10248,130
10249,190
10250,93
10251,108
10252,101
10253,100
10254,68
10255,82
10256,177
10257,99
10258,133
10259,88
10260,90
10261,98
10262,137
10263,124
10264,123
10265,120
10266,143
10267,89
10268,84
10269,88
10270,137
10271,125
10272,106
10273,102
10274,120
10275,117
10276,73
10277,153
10278,117
10279,126
10280,142
10281,107
10282,126
10283,151
10284,113
10285,111
10286,147
10287,75
10288,194
10289,101
10290,133
10291,116
10292,146
10293,129
10294,128
10295,126
10296,126
10297,176
10298,113
10299,121
10300,84
10301,113
10302,97
10303,111
10304,111
10305,134
10306,104
10307,97
10308,92
10309,166
10310,83
10311,120
10312,106
10313,115
10314,144
10315,166
10316,149
10317,165
10318,161
10319,106
10320,128
10321,132
10322,76
10323,119
10324,107
10325,134
10326,123
10327,97
10328,96
10329,97
10330,102
10331,105
10332,128
10333,151
10334,95
10335,189
10336,133
10337,132
10338,108
10339,145
10340,123
10341,155
10342,118
10343,93
10344,138
10345,103
10346,132
10347,97
10348,107
10349,125
10350,99
10351,97
10352,95
10353,147
10354,107
10355,105
10356,92
10357,112
10358,122
10359,104
10360,93
10361,98
10362,114
10363,112
10364,146
10365,113
10366,78
10367,85
10368,107
10369,28
10370,108
10371,84
10372,144
10373,120
10374,147
10375,99
10376,166
10377,105
10378,111
10379,103
10380,129
10381,99
10382,107
10383,82
10384,121
10385,87
10386,157
10387,133
10388,124
10389,89
10390,111
10391,54
10392,125
10393,115
10394,132
10395,107
10396,72
10397,143
10398,120
10399,109
10400,95
10401,129
10402,190
10403,82
10404,159
10405,119
10406,133
10407,151
10408,88
10409,111
10410,110
10411,101
10412,109
10413,112
10414,119
10415,107
10416,132
10417,105
10418,109
10419,124
10420,133
10421,104
10422,160
10423,108
10424,142
10425,107
10426,94
10427,110
10428,133
10429,108
10430,133
10431,109
10432,126
10433,139
10434,136
10435,108
10436,141
10437,114
10438,134
10439,144
10440,112
10441,97
10442,132
10443,158
10444,123
10445,108
10446,120
10447,109
10448,104
10449,122
10450,76
10451,132
10452,106
10453,114
10454,129
10455,151
10456,80
10457,172
10458,95
10459,74
10460,122
10461,83
10462,136
10463,90
10464,100
10465,128
10466,142
10467,116
10468,109
10469,129
10470,118
10471,109
10472,90
10473,140
10474,123
10475,128
10476,102
10477,115
10478,126
10479,126
10480,143
10481,124
10482,109
10483,97
10484,102
10485,114
10486,64
10487,133
10488,132
10489,101
10490,101
10491,103
10492,136
10493,118
10494,129
10495,136
10496,99
10497,93
10498,125
10499,99
10500,153
10501,94
10502,165
10503,168
10504,157
10505,97
10506,93
10507,113
10508,118
10509,195
10510,129
10511,86
10512,92
10513,120
10514,127
10515,119
10516,119
10517,102
10518,107
10519,106
10520,137
10521,129
10522,125
10523,129
10524,109
10525,136
10526,116
10527,162
10528,108
10529,130
10530,140
10531,128
10532,165
10533,99
10534,151
10535,144
10536,110
10537,164
10538,107
10539,110
10540,88
10541,160
10542,78
10543,99
10544,103
10545,84
10546,135
10547,110
10548,129
10549,117
10550,108
10551,101
10552,110
10553,94
10554,109
10555,93
10556,119
10557,30
10558,152
10559,121
10560,124
10561,167
10562,105
10563,92
10564,41
10565,143
10566,110
10567,106
10568,74
10569,98
10570,168
10571,110
10572,101
10573,128
10574,122
10575,104
10576,133
10577,124
10578,109
10579,157
10580,154
10581,106
10582,117
10583,111
10584,111
10585,96
10586,153
10587,98
10588,98
10589,167
10590,126
10591,159
10592,139
10593,102
10594,124
10595,99
10596,114
10597,106
10598,103
10599,112
10600,119
10601,114
10602,112
10603,118
10604,140
10605,88
10606,133
10607,116
10608,119
10609,125
10610,188
10611,114
10612,118
10613,146
10614,154
10615,119
10616,109
10617,82
10618,93
10619,134
10620,105
10621,121
10622,79
10623,141
10624,141
10625,84
10626,127
10627,120
10628,157
10629,70
10630,121
10631,125
10632,110
10633,133
10634,94
10635,120
10636,89
10637,120
10638,150
10639,98
10640,121
10641,91
10642,149
10643,121
10644,105
10645,109
10646,126
10647,104
10648,120
10649,101
10650,61
10651,83
10652,115
10653,99
10654,92
10655,96
10656,119
10657,103
10658,139
10659,145
10660,110
10661,90
10662,180
10663,119
10664,116
10665,153
10666,141
10667,103
10668,134
10669,116
10670,134
10671,116
10672,165
10673,131
10674,103
10675,99
10676,113
10677,121
10678,92
10679,144
10680,122
10681,58
10682,107
10683,118
10684,63
10685,104
10686,128
10687,158
10688,169
10689,103
10690,116
10691,167
10692,119
10693,105
10694,126
10695,144
10696,109
10697,164
10698,130
10699,130
10700,103
10701,101
10702,89
10703,125
10704,154
10705,56
10706,108
10707,109
10708,108
10709,117
10710,137
10711,105
10712,101
10713,104
10714,110
10715,76
10716,98
10717,64
10718,98
10719,120
10720,114
10721,109
10722,107
10723,112
10724,139
10725,93
10726,96
10727,182
10728,117
10729,113
10730,115
10731,120
10732,105
10733,116
10734,114
10735,117
10736,77
10737,141
10738,90
10739,138
10740,142
10741,107
10742,87
10743,168
10744,157
10745,82
10746,100
10747,107
10748,114
10749,104
10750,94
10751,187
10752,105
10753,122
10754,124
10755,100
10756,149
10757,146
10758,101
10759,112
10760,165
10761,117
10762,146
10763,127
10764,94
10765,120
10766,103
10767,97
10768,136
10769,119
10770,125
10771,106
10772,169
10773,115
10774,111
10775,101
10776,86
10777,101
10778,105
10779,106
10780,97
10781,145
10782,109
10783,89
10784,118
10785,89
10786,120
10787,134
10788,159
10789,105
10790,77
10791,109
10792,178
10793,105
10794,126
10795,98
10796,132
10797,99
10798,139
10799,134
10800,141
10801,112
10802,125
10803,116
10804,113
10805,100
10806,130
10807,127
10808,148
10809,112
10810,107
10811,30
10812,138
10813,119
10814,108
10815,126
10816,90
10817,78
10818,108
10819,79
10820,114
10821,116
10822,122
10823,139
10824,100
10825,106
10826,113
10827,86
10828,101
10829,164
10830,124
10831,92
10832,100
10833,131
10834,139
10835,41
10836,113
10837,112
10838,105
10839,109
10840,141
10841,96
10842,114
10843,89
10844,140
10845,122
10846,130
10847,160
10848,81
10849,142
10850,104
10851,119
10852,98
10853,102
10854,94
10855,99
10856,130
10857,89
10858,119
10859,130
10860,104
10861,88
10862,115
10863,140
10864,116
10865,116
10866,125
10867,86
10868,137
10869,135
10870,129
10871,86
10872,132
10873,102
10874,97
10875,116
10876,127
10877,92
10878,96
10879,56
10880,107
10881,106
10882,112
10883,134
10884,112
10885,179
10886,93
10887,118
10888,119
10889,109
10890,123
10891,89
10892,120
10893,123
10894,85
10895,118
10896,115
10897,123
10898,132
10899,106
10900,152
10901,115
10902,137
10903,80
10904,89
10905,70
10906,141
10907,176
10908,106
10909,117
10910,112
10911,140
10912,133
10913,123
10914,80
10915,154
10916,126
10917,139
10918,112
10919,140
10920,153
10921,158
10922,122
10923,111
10924,74
10925,123
10926,112
10927,97
10928,149
10929,125
10930,111
10931,113
10932,75
10933,148
10934,77
10935,84
10936,134
10937,110
10938,156
10939,107
10940,111
10941,98
10942,98
10943,134
10944,186
10945,99
10946,94
10947,75
10948,133
10949,84
10950,153
10951,129
10952,110
10953,166
10954,157
10955,99
10956,112
10957,109
10958,137
10959,115
10960,143
10961,126
10962,105
10963,100
10964,121
10965,68
10966,106
10967,99
10968,87
10969,148
10970,118
10971,100
10972,105
10973,115
10974,131
10975,135
10976,93
10977,110
10978,136
10979,149
10980,114
10981,108
10982,135
10983,121
10984,98
10985,147
10986,81
10987,118
10988,156
10989,76
10990,110
10991,121
10992,140
10993,122
10994,118
10995,80
10996,97
10997,155
10998,120
10999,94
11000,126
11001,122
11002,121
11003,92
11004,120
11005,101
11006,118
11007,120
11008,94
11009,126
11010,124
11011,114
11012,147
11013,139
11014,157
11015,125
11016,156
11017,112
11018,120
11019,94
11020,103
11021,133
11022,156
11023,86
11024,113
11025,118
11026,81
11027,91
11028,119
11029,95
11030,171
11031,168
11032,140
11033,105
11034,114
11035,85
11036,122
11037,127
11038,102
11039,132
11040,133
11041,96
11042,96
11043,154
11044,93
11045,92
11046,69
11047,107
11048,127
11049,105
11050,131
11051,106
11052,124
11053,130
11054,129
11055,149
11056,142
11057,98
11058,125
11059,135
11060,62
11061,107
11062,97
11063,162
11064,60
11065,150
11066,128
11067,106
11068,152
11069,135
11070,113
11071,114
11072,83
11073,171
11074,39
11075,90
11076,161
11077,101
11078,103
11079,128
11080,124
11081,60
11082,148
11083,136
11084,109
11085,146
11086,122
11087,100
11088,121
11089,106
11090,103
11091,102
11092,110
11093,129
11094,111
11095,124
11096,88
11097,100
11098,113
11099,133
11100,91
11101,97
11102,67
11103,118
11104,133
11105,98
11106,105
11107,155
11108,141
11109,133
11110,126
11111,82
11112,115
11113,95
11114,140
11115,132
11116,103
11117,143
11118,83
11119,129
11120,120
11121,134
11122,162
11123,120
11124,117
11125,91
11126,124
11127,95
11128,144
11129,116
11130,103
11131,116
11132,145
